Date Time|Severity|DictionaryName:EventId|Originator|OrderId|Description
2022-10-10 14:50:20.659853|ERROR|wop:11|SDPType:DeleteCommand:_./conf/POF_SDP_DELETE.xml_POF_SDP_DELETE_SDP_DELETE_0|1808027637::11::1|Cartridge returned FunctionalError
2022-10-10 14:50:20.660857|INFO |wop:2|SDPType:DeleteCommand:_./conf/POF_SDP_DELETE.xml_POF_SDP_DELETE_SDP_DELETE_0|1808027637::11::1|Cartridge WO Execution ENDED : RETRY NUMBER : 1 : INSTANCE NAME : SDP : STATUS : FUNCTIONAL ERROR : PROCESSING TIME : 52876 microseconds
2022-10-10 14:50:20.664994|ERROR|basesodata:14|SDPType:DeleteCommand:_./conf/POF_SDP_DELETE.xml_POF_SDP_DELETE_SDP_DELETE_0|1808027637::11::1|Error while calling the backward mapping of the WO data mapper [SDPType, DeleteCommand]: CALL_CODE: (/exec/applis/bullkpsa_G2R0C0/provMbl/runtime/PNode/conf/mappingSDP.dm, 340) USER_UNKNOWN
2022-10-10 14:50:20.665649|ERROR|wop:14|SDPType:DeleteCommand:_./conf/POF_SDP_DELETE.xml_POF_SDP_DELETE_SDP_DELETE_0|1808027637::11::1|Backward mapping failed: CALL_CODE: (/exec/applis/bullkpsa_G2R0C0/provMbl/runtime/PNode/conf/mappingSDP.dm, 340) USER_UNKNOWN
2022-10-10 14:50:20.667685|INFO |pop:3|TSDP:DELETE|1808027637::11|Product Order Execution ENDED :  RETRY NUMBER : 1 : STATUS : OK
2022-10-10 14:50:20.668266|INFO |pop:1|GSM:ContractDeactivation|1808027637|ProductOrderProcessor LEFT :  RETRY NUMBER : 1 : STATUS : OK
2022-10-10 14:50:20.724014|INFO |eventlogservice:5|BscsComposer|00001808027637|UNB+UNOB:3+KPSAREP+BSCS-GMD+221010:1450+00001808027637'
UNH+00001808027637+MDRES:CBO:3.0'
XCR+SUCCESS+0+N+20221010145020'
UNT+000003+00001808027637'
UNZ+1+00001808027637'

2022-10-10 14:50:20.728002|INFO |provpslb:49|PNodeResponder1|1808027637|Sent response OK, messageLength <650> to <TCP:10.115.55.120:60711>
2022-10-10 14:50:20.742055|INFO |provpslb:20|PNodeResponder1|1808027637|AckResponse received
2022-10-10 14:50:20.744442|INFO |prov:1|ServiceOrder|1808027637|Service Order 1808027637 deleted.
2022-10-10 14:50:20.744974|DEBUG|basesodata:32|GSM:ContractDeactivation|1808027637|Service Order 1808027637 stored (on deletion).
2022-10-10 14:50:20.748377|INFO |basesodata:3|GSM:ContractDeactivation|1808027637|ServiceOrderData DELETED (status: OK), processing time = 2470530 microseconds
2022-10-10 14:50:24.449811|INFO |basesodata:1|GSM:ContractDeactivation|1808027637|ServiceOrderData SWAPPED IN (status: New)
2022-10-10 14:50:24.454784|INFO |basesodata:4|MIGRATION:EXECUTE|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.455739|INFO |basesodata:4|CONTRACT:DELETE|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.456700|INFO |prov:0|ServiceOrder|1808027637|Service Order 1808027637 created.
2022-10-10 14:50:24.458332|DEBUG|prov:33|PROVCA:PNodeDriver1:S[0]:Q|1808027637|Service Order 1808027637 stored.
2022-10-10 14:50:24.461891|DEBUG|prov:33|PROVCA:PNodeDriver1:S[0]:Q|1808027637|Service Order 1808027637 stored.
2022-10-10 14:50:24.464805|INFO |prov:3|PROVCA:PNodeDriver1:S[0]:Q|1808027637|OrderQueue LEFT from heap PROVCA:PNodeDriver1:S[0]:Q_QueueOut on port 1.
2022-10-10 14:50:24.465436|INFO |provca:62|PNodeDriver1|PNodeDriver120221010112031.0|MESSAGE RECV PASSED: processed in <> µs
2022-10-10 14:50:24.470984|INFO |basesodata:4|BSCS:Enrich|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.610812|INFO |basesodata:4|PCONTRACT:ContractDeactivation|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.648101|INFO |basesodata:4|prod.100:iteration|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.649434|INFO |kop:14|210|1808027637::5|added
2022-10-10 14:50:24.652018|INFO |basesodata:7|1_BSCSWS:getPuk:_./conf/POF_GET_PUK.xml_POF_GET_PUK_GET_PUK_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.654037|INFO |basesodata:4|prod.101:iteration|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.655351|INFO |kop:14|210|1808027637::6|added
2022-10-10 14:50:24.656774|INFO |basesodata:7|1_BSCSWS:getDeactReason:_./conf/POF_GET_DEACT_REASON.xml_POF_GET_DEACT_REASON_GET_DEACT_REASON_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.660970|WARN |prov:22|routerModule|1808027637|Service module <routerModule> executing service <MobinilRouter> from factory <routing>
2022-10-10 14:50:24.663646|INFO |routing:0||1808027637::5::1|WorkOrderData ROUTED to [BSCSWS_01]
2022-10-10 14:50:24.665388|INFO |routing:0||1808027637::6::1|WorkOrderData ROUTED to [BSCSWS_01]
2022-10-10 14:50:24.666142|WARN |prov:23|routerModule|1808027637|Service module <routerModule> finished service execution.
2022-10-10 14:50:24.667963|INFO |pop:0|GSM:ContractDeactivation|1808027637|ProductOrderProcessor ENTERED :  RETRY NUMBER : 1
2022-10-10 14:50:24.668671|INFO |pop:2|prod.100:iteration|1808027637::5|Product Order Execution STARTED :  RETRY NUMBER : 1
2022-10-10 14:50:24.673304|INFO |wop:7|BSCSWS:getPuk:_./conf/POF_GET_PUK.xml_POF_GET_PUK_GET_PUK_0|1808027637::5::1|Cartridge Session REQUESTED : RETRY NUMBER : 1 : INSTANCE NAME : BSCSWS_01
2022-10-10 14:50:24.674776|INFO |wop:8|BSCSWS:getPuk:_./conf/POF_GET_PUK.xml_POF_GET_PUK_GET_PUK_0|1808027637::5::1|Cartridge Session RECEIVED : RETRY NUMBER : 1 : INSTANCE NAME : BSCSWS_01
2022-10-10 14:50:24.675403|INFO |wop:0|BSCSWS:getPuk:_./conf/POF_GET_PUK.xml_POF_GET_PUK_GET_PUK_0|1808027637::5::1|Cartridge WO Execution STARTED : RETRY NUMBER : 1 : INSTANCE NAME : BSCSWS_01 action (execute).
2022-10-10 14:50:24.724660|INFO |wop:2|BSCSWS:getPuk:_./conf/POF_GET_PUK.xml_POF_GET_PUK_GET_PUK_0|1808027637::5::1|Cartridge WO Execution ENDED : RETRY NUMBER : 1 : INSTANCE NAME : BSCSWS_01 : STATUS : OK : PROCESSING TIME : 49270 microseconds
2022-10-10 14:50:24.740037|INFO |pop:3|prod.100:iteration|1808027637::5|Product Order Execution ENDED :  RETRY NUMBER : 1 : STATUS : OK
2022-10-10 14:50:24.741381|INFO |pop:2|prod.101:iteration|1808027637::6|Product Order Execution STARTED :  RETRY NUMBER : 1
2022-10-10 14:50:24.747429|INFO |wop:7|BSCSWS:getDeactReason:_./conf/POF_GET_DEACT_REASON.xml_POF_GET_DEACT_REASON_GET_DEACT_REASON_0|1808027637::6::1|Cartridge Session REQUESTED : RETRY NUMBER : 1 : INSTANCE NAME : BSCSWS_01
2022-10-10 14:50:24.750722|INFO |wop:8|BSCSWS:getDeactReason:_./conf/POF_GET_DEACT_REASON.xml_POF_GET_DEACT_REASON_GET_DEACT_REASON_0|1808027637::6::1|Cartridge Session RECEIVED : RETRY NUMBER : 1 : INSTANCE NAME : BSCSWS_01
2022-10-10 14:50:24.751820|INFO |wop:0|BSCSWS:getDeactReason:_./conf/POF_GET_DEACT_REASON.xml_POF_GET_DEACT_REASON_GET_DEACT_REASON_0|1808027637::6::1|Cartridge WO Execution STARTED : RETRY NUMBER : 1 : INSTANCE NAME : BSCSWS_01 action (execute).
2022-10-10 14:50:24.806262|INFO |wop:2|BSCSWS:getDeactReason:_./conf/POF_GET_DEACT_REASON.xml_POF_GET_DEACT_REASON_GET_DEACT_REASON_0|1808027637::6::1|Cartridge WO Execution ENDED : RETRY NUMBER : 1 : INSTANCE NAME : BSCSWS_01 : STATUS : OK : PROCESSING TIME : 54766 microseconds
2022-10-10 14:50:24.808559|INFO |pop:3|prod.101:iteration|1808027637::6|Product Order Execution ENDED :  RETRY NUMBER : 1 : STATUS : OK
2022-10-10 14:50:24.808870|INFO |pop:1|GSM:ContractDeactivation|1808027637|ProductOrderProcessor LEFT :  RETRY NUMBER : 1 : STATUS : OK
2022-10-10 14:50:24.831819|INFO |reiterator:0|reiterationDecision|1808027637|iteration 1 is required
2022-10-10 14:50:24.838798|INFO |kop:14|210|1808027637::1|added
2022-10-10 14:50:24.840144|INFO |kop:14|210|1808027637::2|added
2022-10-10 14:50:24.841262|INFO |kop:14|210|1808027637::3|added
2022-10-10 14:50:24.847890|INFO |basesodata:4|ZTECBPP:DELETE|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.849973|INFO |kop:14|210|1808027637::7|added
2022-10-10 14:50:24.853008|INFO |basesodata:4|IN:DELETE|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.853955|INFO |kop:14|210|1808027637::8|added
2022-10-10 14:50:24.858265|INFO |basesodata:4|USSD:UPDATE|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.859494|INFO |kop:14|210|1808027637::9|added
2022-10-10 14:50:24.866089|INFO |basesodata:4|TORACLEMED:UPDATE|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.867365|INFO |kop:14|210|1808027637::10|added
2022-10-10 14:50:24.871139|INFO |basesodata:4|TSDP:DELETE|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.872298|INFO |kop:14|210|1808027637::11|added
2022-10-10 14:50:24.874850|INFO |basesodata:4|OPENET_SUBSCRIBER:DELETE|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.876999|INFO |kop:14|210|1808027637::12|added
2022-10-10 14:50:24.880098|INFO |basesodata:4|INAIR:DEL_PAM|1808027637|ProductOrderData CREATED
2022-10-10 14:50:24.881277|INFO |kop:14|210|1808027637::13|added
2022-10-10 14:50:24.890472|INFO |kop:13|221|1808027637::1|enabled
2022-10-10 14:50:24.891323|INFO |kop:13|221|1808027637::2|enabled
2022-10-10 14:50:24.891558|INFO |kop:13|221|1808027637::3|enabled
2022-10-10 14:50:24.891831|INFO |kop:13|221|1808027637::7|enabled
2022-10-10 14:50:24.892099|INFO |kop:13|221|1808027637::8|enabled
2022-10-10 14:50:24.892368|INFO |kop:13|221|1808027637::9|enabled
2022-10-10 14:50:24.892797|INFO |kop:13|221|1808027637::10|enabled
2022-10-10 14:50:24.893189|INFO |kop:13|221|1808027637::11|enabled
2022-10-10 14:50:24.893473|INFO |kop:13|221|1808027637::12|enabled
2022-10-10 14:50:24.893866|INFO |kop:13|221|1808027637::13|enabled
2022-10-10 14:50:24.924823|INFO |basesodata:7|1_ONENDSType:ContractDeletion:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.925462|INFO |basesodata:7|3_ONENDSType:DeleteRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_1|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.925998|INFO |basesodata:7|2_SDMDBType:insertONENDSCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_2|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.926526|INFO |basesodata:7|4_SDMDBType:insertONENDSCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_3|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.927077|INFO |basesodata:7|5_SDMDBType:removeONENDSCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_4|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.927571|INFO |basesodata:7|6_SDMDBType:removeONENDSCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_5|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.928762|INFO |basesodata:7|1_ZTECBTypePP:PostpaidUnsub:_./conf/POF_ZTECB_UNSUBSCRIBEPP.xml_POF_ZTECB_UNSUBSCRIBEPP_ZTECB_UNSUBSCRIBEPP_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.930064|INFO |basesodata:7|1_EricssonInAIRType:DeleteSubscriber:_./conf/POF_INAIR_DELETE_SUBSCRIBER.xml_POF_INAIR_DELETE_SUBSCRIBER_INAIR_DELETE_SUBSCRIBER_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.931236|INFO |basesodata:7|1_USSDType:ContractModification:_./conf/POF_USSD_UPDATE.xml_POF_USSD_UPDATE_USSD_UPDATE_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.932153|INFO |basesodata:7|1_OracleMediationType:UpdateCommand:_./conf/POF_ORACLEMED_UPDATE.xml_POF_ORACLEMED_UPDATE_ORACLEMED_UPDATE_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.933321|INFO |basesodata:7|1_SDPType:DeleteCommand:_./conf/POF_SDP_DELETE.xml_POF_SDP_DELETE_SDP_DELETE_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.934311|INFO |basesodata:7|1_OpenetType:removeSubscriber:_./conf/POF_OPENET_SUBSCRIBER_DELETE.xml_POF_OPENET_SUBSCRIBER_DELETE_OPENET_SUBSCRIBER_DELETE_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.934867|INFO |basesodata:7|2_OpenetType:updateSubscriber:_./conf/POF_OPENET_SUBSCRIBER_DELETE.xml_POF_OPENET_SUBSCRIBER_DELETE_OPENET_SUBSCRIBER_DELETE_1|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.935838|INFO |basesodata:7|1_EricssonInAIRType:DeletePeriodicAccountManagementData:_./conf/POF_INAIR_DEL_PAM.xml_POF_INAIR_DEL_PAM_INAIR_DEL_PAM_0|1808027637|WorkOrderData CREATED
2022-10-10 14:50:24.949379|WARN |prov:22|routerModule|1808027637|Service module <routerModule> executing service <MobinilRouter> from factory <routing>
2022-10-10 14:50:24.950737|INFO |routing:0||1808027637::2::1|WorkOrderData ROUTED to [ONENDS01]
2022-10-10 14:50:24.951256|INFO |routing:0||1808027637::2::2|WorkOrderData ROUTED to [ONENDS01]
2022-10-10 14:50:24.952011|INFO |routing:0||1808027637::2::3|WorkOrderData ROUTED to [BlackHoleInstance]
2022-10-10 14:50:24.952672|INFO |routing:0||1808027637::2::4|WorkOrderData ROUTED to [BlackHoleInstance]
2022-10-10 14:50:24.953418|INFO |routing:0||1808027637::2::5|WorkOrderData ROUTED to [BlackHoleInstance]
2022-10-10 14:50:24.954153|INFO |routing:0||1808027637::2::6|WorkOrderData ROUTED to [BlackHoleInstance]
2022-10-10 14:50:24.954723|INFO |routing:0||1808027637::12::1|WorkOrderData ROUTED to [Openet01]
2022-10-10 14:50:24.955199|INFO |routing:0||1808027637::12::2|WorkOrderData ROUTED to [Openet01]
2022-10-10 14:50:24.955775|INFO |routing:0||1808027637::13::1|WorkOrderData ROUTED to [ERICSSONINAIR01]
2022-10-10 14:50:24.956242|INFO |routing:0||1808027637::8::1|WorkOrderData ROUTED to [ERICSSONINAIR01]
2022-10-10 14:50:24.956773|INFO |routing:0||1808027637::9::1|WorkOrderData ROUTED to [USSD_MAIN]
2022-10-10 14:50:24.957768|INFO |routing:0||1808027637::7::1|WorkOrderData ROUTED to [BlackHoleInstance]
2022-10-10 14:50:24.958790|INFO |routing:0||1808027637::10::1|WorkOrderData ROUTED to [BlackHoleInstance]
2022-10-10 14:50:24.959339|INFO |routing:0||1808027637::11::1|WorkOrderData ROUTED to [SDP]
2022-10-10 14:50:24.959686|WARN |prov:23|routerModule|1808027637|Service module <routerModule> finished service execution.
2022-10-10 14:50:24.960653|INFO |pop:0|GSM:ContractDeactivation|1808027637|ProductOrderProcessor ENTERED :  RETRY NUMBER : 1
2022-10-10 14:50:24.960991|INFO |pop:2|CONTRACT:DELETE|1808027637::2|Product Order Execution STARTED :  RETRY NUMBER : 1
2022-10-10 14:50:24.962345|INFO |basesodata:9|ONENDSType:ModifyRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637::2::1|The command name of this work order data has been changed to [ModifyRequest]: future traces will reference this command name
2022-10-10 14:50:24.969952|INFO |wop:7|ONENDSType:ContractDeletion:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637::2::1|Cartridge Session REQUESTED : RETRY NUMBER : 1 : INSTANCE NAME : ONENDS01
2022-10-10 14:50:24.970741|INFO |wop:8|ONENDSType:ModifyRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637::2::1|Cartridge Session RECEIVED : RETRY NUMBER : 1 : INSTANCE NAME : ONENDS01
2022-10-10 14:50:24.971038|INFO |wop:0|ONENDSType:ModifyRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637::2::1|Cartridge WO Execution STARTED : RETRY NUMBER : 1 : INSTANCE NAME : ONENDS01 action (execute).
2022-10-10 14:50:25. 47698|ERROR|wop:11|ONENDSType:ModifyRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637::2::1|Cartridge returned FunctionalError
2022-10-10 14:50:25. 48167|INFO |wop:2|ONENDSType:ModifyRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637::2::1|Cartridge WO Execution ENDED : RETRY NUMBER : 1 : INSTANCE NAME : ONENDS01 : STATUS : FUNCTIONAL ERROR : PROCESSING TIME : 77171 microseconds
2022-10-10 14:50:25. 49051|ERROR|basesodata:16|ONENDSType:ModifyRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637::2::1|Error while calling the backward mapping of the CWO mapper [ONENDSType, ContractDeletion, PoolFactory:ONENDSType]: CALL_CODE: (/exec/applis/bullkpsa_G2R0C0/provMbl/runtime/PNode/conf/mappingOneNDS.dm, 7149) The object: imsi=602018595033114,dc=IMSI,dc=C-NTDB - was not found in the One-NDS.
2022-10-10 14:50:25. 49366|ERROR|wop:14|ONENDSType:ModifyRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_0|1808027637::2::1|Backward mapping failed: CALL_CODE: (/exec/applis/bullkpsa_G2R0C0/provMbl/runtime/PNode/conf/mappingOneNDS.dm, 7149) The object: imsi=602018595033114,dc=IMSI,dc=C-NTDB - was not found in the One-NDS.
2022-10-10 14:50:25. 50715|INFO |wop:7|BlackHoleType:ignoredCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_2|1808027637::2::3|Cartridge Session REQUESTED : RETRY NUMBER : 1 : INSTANCE NAME : BlackHoleInstance
2022-10-10 14:50:25. 51170|INFO |wop:8|BlackHoleType:ignoredCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_2|1808027637::2::3|Cartridge Session RECEIVED : RETRY NUMBER : 1 : INSTANCE NAME : BlackHoleInstance
2022-10-10 14:50:25. 51373|INFO |wop:0|BlackHoleType:ignoredCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_2|1808027637::2::3|Cartridge WO Execution STARTED : RETRY NUMBER : 1 : INSTANCE NAME : BlackHoleInstance action (execute).
2022-10-10 14:50:25. 53606|INFO |wop:2|BlackHoleType:ignoredCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_2|1808027637::2::3|Cartridge WO Execution ENDED : RETRY NUMBER : 1 : INSTANCE NAME : BlackHoleInstance : STATUS : OK : PROCESSING TIME : 2242 microseconds
2022-10-10 14:50:25. 58951|INFO |wop:7|ONENDSType:DeleteRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_1|1808027637::2::2|Cartridge Session REQUESTED : RETRY NUMBER : 1 : INSTANCE NAME : ONENDS01
2022-10-10 14:50:25. 59367|INFO |wop:8|ONENDSType:DeleteRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_1|1808027637::2::2|Cartridge Session RECEIVED : RETRY NUMBER : 1 : INSTANCE NAME : ONENDS01
2022-10-10 14:50:25. 59558|INFO |wop:0|ONENDSType:DeleteRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_1|1808027637::2::2|Cartridge WO Execution STARTED : RETRY NUMBER : 1 : INSTANCE NAME : ONENDS01 action (execute).
2022-10-10 14:50:25.120325|ERROR|wop:11|ONENDSType:DeleteRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_1|1808027637::2::2|Cartridge returned FunctionalError
2022-10-10 14:50:25.120547|INFO |wop:2|ONENDSType:DeleteRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_1|1808027637::2::2|Cartridge WO Execution ENDED : RETRY NUMBER : 1 : INSTANCE NAME : ONENDS01 : STATUS : FUNCTIONAL ERROR : PROCESSING TIME : 61007 microseconds
2022-10-10 14:50:25.121203|ERROR|basesodata:14|ONENDSType:DeleteRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_1|1808027637::2::2|Error while calling the backward mapping of the WO data mapper [ONENDSType, DeleteRequest]: CALL_CODE: (/exec/applis/bullkpsa_G2R0C0/provMbl/runtime/PNode/conf/mappingOneNDS.dm, 5815) The object: imsi=602018595033114,dc=IMSI,dc=C-NTDB - was not found in the One-NDS.
2022-10-10 14:50:25.121431|ERROR|wop:14|ONENDSType:DeleteRequest:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_1|1808027637::2::2|Backward mapping failed: CALL_CODE: (/exec/applis/bullkpsa_G2R0C0/provMbl/runtime/PNode/conf/mappingOneNDS.dm, 5815) The object: imsi=602018595033114,dc=IMSI,dc=C-NTDB - was not found in the One-NDS.
2022-10-10 14:50:25.122634|INFO |wop:7|BlackHoleType:ignoredCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_3|1808027637::2::4|Cartridge Session REQUESTED : RETRY NUMBER : 1 : INSTANCE NAME : BlackHoleInstance
2022-10-10 14:50:25.123020|INFO |wop:8|BlackHoleType:ignoredCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_3|1808027637::2::4|Cartridge Session RECEIVED : RETRY NUMBER : 1 : INSTANCE NAME : BlackHoleInstance
2022-10-10 14:50:25.123217|INFO |wop:0|BlackHoleType:ignoredCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_3|1808027637::2::4|Cartridge WO Execution STARTED : RETRY NUMBER : 1 : INSTANCE NAME : BlackHoleInstance action (execute).
2022-10-10 14:50:25.124888|INFO |wop:2|BlackHoleType:ignoredCommand:_./conf/POF_Mobinil_AIR.xml_POF_Mobinil_AIR_CONTRACT_DELETE_3|1808027637::2::4|Cartridge WO Execution ENDED : RETRY NUMBER : 1 : INSTANCE NAME : BlackHoleInstance : STATUS : OK : PROCESSING TIME : 1685 microseconds
2022-10-10 14:50:25.125728|INFO |pop:3|CONTRACT:DELETE|1808027637::2|Product Order Execution ENDED :  RETRY NUMBER : 1 : STATUS : OK
2022-10-10 14:50:25.125969|INFO |pop:2|OPENET_SUBSCRIBER:DELETE|1808027637::12|Product Order Execution STARTED :  RETRY NUMBER : 1
2022-10-10 14:50:25.128769|INFO |wop:7|OpenetType:removeSubscriber:_./conf/POF_OPENET_SUBSCRIBER_DELETE.xml_POF_OPENET_SUBSCRIBER_DELETE_OPENET_SUBSCRIBER_DELETE_0|1808027637::12::1|Cartridge Session REQUESTED : RETRY NUMBER : 1 : INSTANCE NAME : Openet01
2022-10-10 14:50:25.129274|INFO |wop:8|OpenetType:removeSubscriber:_./conf/POF_OPENET_SUBSCRIBER_DELETE.xml_POF_OPENET_SUBSCRIBER_DELETE_OPENET_SUBSCRIBER_DELETE_0|1808027637::12::1|Cartridge Session RECEIVED : RETRY NUMBER : 1 : INSTANCE NAME : Openet01
2022-10-10 14:50:25.129474|INFO |wop:0|OpenetType:removeSubscriber:_./conf/POF_OPENET_SUBSCRIBER_DELETE.xml_POF_OPENET_SUBSCRIBER_DELETE_OPENET_SUBSCRIBER_DELETE_0|1808027637::12::1|Cartridge WO Execution STARTED : RETRY NUMBER : 1 : INSTANCE NAME : Openet01 action (execute).
2022-10-10 14:50:25.148331|INFO |wop:2|OpenetType:removeSubscriber:_./conf/POF_OPENET_SUBSCRIBER_DELETE.xml_POF_OPENET_SUBSCRIBER_DELETE_OPENET_SUBSCRIBER_DELETE_0|1808027637::12::1|Cartridge WO Execution ENDED : RETRY NUMBER : 1 : INSTANCE NAME : Openet01 : STATUS : OK : PROCESSING TIME : 18842 microseconds
2022-10-10 14:50:25.153138|ERROR|basesodata:14|OpenetType:removeSubscriber:_./conf/POF_OPENET_SUBSCRIBER_DELETE.xml_POF_OPENET_SUBSCRIBER_DELETE_OPENET_SUBSCRIBER_DELETE_0|1808027637::12::1|Error while calling the backward mapping of the WO data mapper [OpenetType, removeSubscriber]: CALL_CODE: (/exec/applis/bullkpsa_G2R0C0/provMbl/runtime/PNode/conf/mappingOpenet.dm, 473) Subscriber 201278335071 does not exist in the SPR
2022-10-10 14:50:25.153501|ERROR|wop:14|OpenetType:removeSubscriber:_./conf/POF_OPENET_SUBSCRIBER_DELETE.xml_POF_OPENET_SUBSCRIBER_DELETE_OPENET_SUBSCRIBER_DELETE_0|1808027637::12::1|Backward mapping failed: CALL_CODE: (/exec/applis/bullkpsa_G2R0C0/provMbl/runtime/PNode/conf/mappingOpenet.dm, 473) Subscriber 201278335071 does not exist in the SPR
2022-10-10 14:50:25.155573|INFO |pop:3|OPENET_SUBSCRIBER:DELETE|1808027637::12|Product Order Execution ENDED :  RETRY NUMBER : 1 : STATUS : OK
2022-10-10 14:50:25.155942|INFO |pop:2|INAIR:DEL_PAM|1808027637::13|Product Order Execution STARTED :  RETRY NUMBER : 1
2022-10-10 14:50:25.168664|INFO |wop:7|EricssonInAIRType:DeletePeriodicAccountManagementData:_./conf/POF_INAIR_DEL_PAM.xml_POF_INAIR_DEL_PAM_INAIR_DEL_PAM_0|1808027637::13::1|Cartridge Session REQUESTED : RETRY NUMBER : 1 : INSTANCE NAME : ERICSSONINAIR01
2022-10-10 14:50:25.169486|INFO |wop:8|EricssonInAIRType:DeletePeriodicAccountManagementData:_./conf/POF_INAIR_DEL_PAM.xml_POF_INAIR_DEL_PAM_INAIR_DEL_PAM_0|1808027637::13::1|Cartridge Session RECEIVED : RETRY NUMBER : 1 : INSTANCE NAME : ERICSSONINAIR01
2022-10-10 14:50:25.169840|INFO |wop:0|EricssonInAIRType:DeletePeriodicAccountManagementData:_./conf/POF_INAIR_DEL_PAM.xml_POF_INAIR_DEL_PAM_INAIR_DEL_PAM_0|1808027637::13::1|Cartridge WO Execution STARTED : RETRY NUMBER : 1 : INSTANCE NAME : ERICSSONINAIR01 action (execute).
2022-10-10 14:50:25.203689|ERROR|wop:11|EricssonInAIRType:DeletePeriodicAccountManagementData:_./conf/POF_INAIR_DEL_PAM.xml_POF_INAIR_DEL_PAM_INAIR_DEL_PAM_0|1808027637::13::1|Cartridge returned FunctionalError
